Project #,Region_ID,State,County,Study Group,Transmission Owner,POI Name,Request Status,Queue Date,Queue Age Months,Project_MW,Fuel,Generating Facility,Service Type,Predicted_Withdrawal_36M,Risk_Index_0_9,Operational_Risk_Tier,Readiness_Score_0_9,Age_Score_0_9,Regional_Need_Score_0_9,Eligibility_Status,Priority_Score_0_9,Priority_Score_Need_Sensitivity_0_9,Regional_Rank,Risk_Reason_1,Risk_Reason_2,Risk_Reason_3,Joint_Study_Screen
J4040,MI,MI,VAN BUREN,EAST (ITC),METC,PALISADES SWITCHYARD,ACTIVE,2025-07-25 04:00:00+00:00,13.535934291581109,735.0,NUCLEAR,NUCLEAR,NRIS,0.4198076471483472,3,Moderate risk,6,2.0303901437371663,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.809117043121149,5.007597535934291,102,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (EAST (ITC)) is a historical context feature,False
J1845,MI,MI,CALHOUN,EAST (ITC),METC,18BATTLC,ACTIVE,2020-12-31 05:00:00+00:00,68.30390143737166,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5925724972574339,6,Elevated risk,3,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.799999999999999,5.25,103,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3470,MI,MI,TUSCOLA,EAST (ITC),ITC,OTHER_,PENDING REVISION APPROVAL,2024-04-16 04:00:00+00:00,28.813141683778234,100.0,SOLAR,PHOTOVOLTAIC,NRIS,0.49957378324414714,4,Moderate risk,5,4.321971252566735,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.796591375770021,5.080492813141683,104,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J4169,MI,MI,DICKINSON,EAST (ATC),AMERICAN TRANSMISSION COMPANY,NORDIC,ACTIVE,2025-10-06 04:00:00+00:00,11.137577002053389,5.99,SOLAR,PHOTOVOLTAIC,NRIS,0.4385670818275696,3,Moderate risk,6,1.6706365503080083,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.701190965092402,4.917659137577003,105,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ATC)) is a historical context feature,,True
J4102,MI,MI,CASS,EAST (ITC),METC,WEEDS LAKE - HIPLE 345.0KV,ACTIVE,2025-10-10 04:00:00+00:00,11.006160164271048,539.0,SOLAR,PHOTOVOLTAIC,NRIS,0.43716335468573575,3,Moderate risk,6,1.6509240246406571,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.695277207392197,4.912731006160165,106,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3843,MI,MI,SAGINAW,EAST (ITC),METC,GOSS - SLATE 345.0KV,ACTIVE,2024-11-21 05:00:00+00:00,21.61806981519507,300.0,SOLAR,PHOTOVOLTAIC,NRIS,0.504135185125977,4,Moderate risk,5,3.242710472279261,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.472813141683778,4.810677618069815,107,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2475,MI,MI,MONROE,EAST (ITC),ITC,TOLL RD 120KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5697946022385888,6,Elevated risk,3,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.252607802874743,4.793839835728953,108,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J2618,MI,MI,MACOMB,EAST (ITC),ITC,LENOX 120KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5745117020115064,6,Elevated risk,3,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.252607802874743,4.793839835728953,109,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J1844,MI,MI,WASHTENAW,EAST (ITC),ITC,19CVTRY,ACTIVE,2020-12-31 05:00:00+00:00,68.30390143737166,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6547209716053506,7,Elevated risk,2,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.1,4.75,110,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3785,MI,MI,KENOSHA,EAST (ATC),AMERICAN TRANSMISSION COMPANY,PLEASANT PRAIRIE,PENDING REVISION APPROVAL,2024-04-18 04:00:00+00:00,28.747433264887064,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5527109430583086,5,Moderate risk,4,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.093634496919917,4.578028747433265,111,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,True
J4061,MI,MI,LENAWEE,EAST (ITC),ITC,KNOWLES - MOORE ROAD 138.0KV,ACTIVE,2025-08-07 04:00:00+00:00,13.1088295687885,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.489291053332965,4,Moderate risk,5,1.9663244353182752,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.089897330595482,4.491581108829569,112,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4085,MI,MI,DICKINSON,EAST (ATC),AMERICAN TRANSMISSION COMPANY,NORDIC,ACTIVE,2025-10-07 04:00:00+00:00,11.104722792607802,42.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5056941716747549,4,Moderate risk,5,1.6657084188911704,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.999712525667351,4.416427104722793,113,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ATC)) is a historical context feature,,True
S1147,MI,MI,,NO_GROUP,METC,,ACTIVE,2026-01-17 01:27:24+00:00,7.753593429158111,132.0,,,SIS,0.49499780349800837,4,Moderate risk,5,1.1630390143737166,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.848911704312115,4.290759753593429,114,Study Group (NO_GROUP) is a historical context feature,,,False
J3924,MI,MI,BRANCH,EAST (ITC),METC,COLDWATER - MOORE ROAD 138.0KV,ACTIVE,2025-03-05 05:00:00+00:00,18.20123203285421,80.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5411801642092483,5,Moderate risk,4,2.7301848049281316,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.619055441478439,4.182546201232033,115,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J3973,MI,MI,BRANCH,EAST (ITC),METC,COLDWATER - MOORE ROAD 138.0KV,ACTIVE,2025-03-05 05:00:00+00:00,18.20123203285421,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5396455035771307,5,Moderate risk,4,2.7301848049281316,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.619055441478439,4.182546201232033,116,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J3133,MI,MI,SAGINAW,EAST (ITC),,MURPHY TO NELSON ROAD 345 KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,120.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6416036129301541,7,Elevated risk,2,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.5540862422997943,4.295071868583162,117,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2392,MI,MI,MASON,EAST (ITC),METC,PERE MARQUETTE 138 KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6326653085988495,7,Elevated risk,2,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.552607802874743,4.293839835728953,118,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J4019,MI,MI,CALHOUN,EAST (ITC),METC,BATTLE CREEK - ONEIDA 345.0KV,ACTIVE,2025-05-07 04:00:00+00:00,16.13141683778234,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5626355530159465,5,Moderate risk,4,2.419712525667351,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.525913757700205,4.1049281314168375,119,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J1900,MI,MI,WAYNE,EAST (ITC),ITC,BROWNSTOWN 12 120KV,ACTIVE,2021-08-13 04:00:00+00:00,60.91170431211499,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6875984581197209,8,Elevated risk,1,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3999999999999995,4.25,120,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J1902,MI,MI,WAYNE,EAST (ITC),ITC,IRONTON,ACTIVE,2021-08-13 04:00:00+00:00,60.91170431211499,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6875984581197209,8,Elevated risk,1,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3999999999999995,4.25,121,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2100,MI,MI,VAN BUREN,EAST (ITC),METC,ARGENTA - PALISADES 345.0KV,ACTIVE,2021-08-13 04:00:00+00:00,60.91170431211499,250.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6862607252490781,8,Elevated risk,1,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3999999999999995,4.25,122,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J1863,MI,MI,OTSEGO,EAST (ITC),METC,VANTYLE 138KV,ACTIVE,2021-08-16 04:00:00+00:00,60.813141683778234,60.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6975000504261206,8,Elevated risk,1,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3999999999999995,4.25,123,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J1880,MI,MI,OTTAWA,EAST (ITC),METC,ARGENTA TO TALLMADGE 345KV (33 MILES FROM ARGENTA),ACTIVE,2021-08-16 04:00:00+00:00,60.813141683778234,60.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6975000504261206,8,Elevated risk,1,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3999999999999995,4.25,124,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3650,MI,MI,GENESEE,EAST (ITC),METC,BEVERIDGE,ACTIVE,2024-04-15 04:00:00+00:00,28.84599589322382,150.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6010845293997668,6,Elevated risk,3,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3980698151950715,4.081724845995893,125,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J3313,MI,MI,LENAWEE,EAST (ITC),METC,MOROCCO - ALLEN JUNCTION 345.0KV,ACTIVE,2024-04-16 04:00:00+00:00,28.813141683778234,263.0,WIND,WIND TURBINE,NRIS,0.5929673854013381,6,Elevated risk,3,4.321971252566735,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3965913757700203,4.080492813141683,126,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,False
J3645,MI,MI,HURON,EAST (ITC),ITC,RAPSON,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,150.0,WIND,WIND TURBINE,NRIS,0.5969127859430721,6,Elevated risk,3,4.317043121149897,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.395112936344969,4.079260780287474,127,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J3646,MI,MI,ST. CLAIR,EAST (ITC),ITC,ST. CLAIR,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,220.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6013228667422227,6,Elevated risk,3,4.317043121149897,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.395112936344969,4.079260780287474,128,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J4043,MI,MI,EATON,EAST (ITC),METC,ONEIDA,ACTIVE,2025-08-13 04:00:00+00:00,12.91170431211499,178.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5281472308525366,5,Moderate risk,4,1.9367556468172487,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3810266940451745,3.984188911704312,129,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4044,MI,MI,LENAWEE,EAST (ITC),METC,BEECHER - SEEMLESS EAST 138.0KV,ACTIVE,2025-08-13 04:00:00+00:00,12.91170431211499,190.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5276944181009048,5,Moderate risk,4,1.9367556468172487,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3810266940451745,3.984188911704312,130,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4047,MI,MI,TUSCOLA,EAST (ITC),METC,KARN - THETFORD (ATLANTA) 138.0KV,ACTIVE,2025-08-13 04:00:00+00:00,12.91170431211499,160.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5288867133910202,5,Moderate risk,4,1.9367556468172487,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3810266940451745,3.984188911704312,131,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4048,MI,MI,OCEANA,EAST (ITC),METC,MEYER - LUDINGTON 345.0KV,ACTIVE,2025-08-19 04:00:00+00:00,12.714579055441478,110.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5325689933241439,5,Moderate risk,4,1.9071868583162217,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.372156057494866,3.9767967145790553,132,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J4120,MI,MI,LENAWEE,EAST (ITC),METC,OTHER_,ACTIVE,2025-09-16 04:00:00+00:00,11.794661190965092,200.0,WIND,WIND TURBINE,NRIS,0.5464663421248769,5,Moderate risk,4,1.7691991786447638,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.330759753593429,3.942299794661191,133,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,False
J4125,MI,MI,BAY,EAST (ITC),METC,OTHER_,ACTIVE,2025-09-16 04:00:00+00:00,11.794661190965092,50.0,WIND,WIND TURBINE,NRIS,0.5559659967920175,5,Moderate risk,4,1.7691991786447638,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.330759753593429,3.942299794661191,134,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4126,MI,MI,LENAWEE,EAST (ITC),METC,MOROCCO - ALLEN JUNCTION 345.0KV,ACTIVE,2025-09-16 04:00:00+00:00,11.794661190965092,112.0,WIND,WIND TURBINE,NRIS,0.5504600047787725,5,Moderate risk,4,1.7691991786447638,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.330759753593429,3.942299794661191,135,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J4167,MI,MI,ALLEGAN,EAST (ITC),METC,ARGENTA,ACTIVE,2025-09-17 04:00:00+00:00,11.761806981519507,250.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5630772887973782,5,Moderate risk,4,1.7642710472279262,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3292813141683775,3.9410677618069814,136,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J4054,MI,MI,SAGINAW,EAST (ITC),METC,CLAREMONT - LAYTON 138.0KV,ACTIVE,2025-09-18 04:00:00+00:00,11.728952772073923,146.0,WIND,WIND TURBINE,NRIS,0.5489975877412558,5,Moderate risk,4,1.7593429158110885,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3278028747433264,3.9398357289527723,137,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J1894,MI,MI,KALAMAZOO,EAST (ITC),METC,JAGUAR 138 KV,ACTIVE,2021-10-29 04:00:00+00:00,58.38193018480493,200.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.699522571169584,8,Elevated risk,1,8.757289527720738,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.327186858316221,4.189322381930184,138,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2064,MI,MI,JACKSON,EAST (ITC),METC,TOMPKINS 138 KV,ACTIVE,2021-11-08 05:00:00+00:00,58.053388090349074,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.7041648358325209,8,Elevated risk,1,8.70800821355236,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.3124024640657073,4.17700205338809,139,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2283,MI,MI,HILLSDALE,EAST (ITC),METC,18KNOWLES (MISO NODE #256632),ACTIVE,2021-11-19 05:00:00+00:00,57.69199178644764,16.1,WIND,WIND TURBINE,NRIS,0.6812805592671078,8,Elevated risk,1,8.653798767967146,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.296139630390144,4.1634496919917865,140,Fuel category (WIND) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J1982,MI,MI,GLADWIN,EAST (ITC),,OTHER_,PENDING REVISION APPROVAL,2021-11-30 05:00:00+00:00,57.3305954825462,25.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.716184124656897,8,Elevated risk,1,8.599589322381929,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.2798767967145785,4.149897330595483,141,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,True
J3007,MI,MI,MASON,EAST (ITC),METC,PERE MARQUETTE - LINDEMAN 138.0KV,ACTIVE,2022-08-25 04:00:00+00:00,48.525667351129364,100.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.7145304427713004,8,Elevated risk,1,7.278850102669405,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.8836550308008215,3.8197125256673514,142,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3009,MI,MI,WASHTENAW,EAST (ITC),ITC,VOYAGER,ACTIVE,2022-08-25 04:00:00+00:00,48.525667351129364,150.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.7122279530827609,8,Elevated risk,1,7.278850102669405,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.8836550308008215,3.8197125256673514,143,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3966,MI,MI,HURON,EAST (ITC),ITC,GRASSMERE,ACTIVE,2025-04-01 04:00:00+00:00,17.31416837782341,318.0,WIND,WIND TURBINE,NRIS,0.5729029683828236,6,Elevated risk,3,2.597125256673512,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.8791375770020533,3.6492813141683778,144,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J3967,MI,MI,HURON,EAST (ITC),ITC,MINDEN,ACTIVE,2025-04-01 04:00:00+00:00,17.31416837782341,170.0,WIND,WIND TURBINE,NRIS,0.5771694806436132,6,Elevated risk,3,2.597125256673512,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.8791375770020533,3.6492813141683778,145,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
